question_id,broad_category_id,broad_category,narrower_category_id,narrower_category,model_a,model_b,winner
f44e636878d84c7899c3e436eca8abe2,0,Tech Programming,132,True or False Questions,yi-large-preview,gemini-1.5-pro-exp-0801,model_b
93bfc104c5e0446f83d39971a1ed58cc,5,Naming Ideas,129,Car Comparisons and Specifications,reka-flash-preview-20240611,gpt-4-turbo-2024-04-09,model_b
b9f6bc56fb314770acaa1f37fc933a0f,3,Creative Writing,111,Objective Narrative Writing Prompts,gpt-4o-2024-05-13,llama-3.1-8b-instruct,model_b
8e4a17d825dc4ae0b7cac692ea4f38aa,2,Puzzles & Analysis,37,Crossword and Word Puzzles,gemini-1.5-pro-api-0514,gpt-4o-mini-2024-07-18,tie
b3f68c17c5c0462bb82a3d8299d50032,2,Puzzles & Analysis,64,Logic Puzzles and Riddles,gemini-1.5-flash-api-0514,llama-3-70b-instruct,model_b
72e163c39f544f518c66dd47680f7b62,1,Diverse Subjects,50,International Sports Analysis,claude-3-5-sonnet-20240620,gemini-1.5-pro-exp-0801,model_a
695d7416f78c4280821178aecde10d85,7,Information Queries,16,Travel and Geography Queries,llama-3.1-70b-instruct,gpt-4-turbo-2024-04-09,model_b
3d295f6d837542c6842be2d4f52ac30f,1,Diverse Subjects,48,Economics and Market Structures,yi-1.5-34b-chat,glm-4-0520,model_b
9bd212a482ed4e1e9b007f5b92d52b0e,2,Puzzles & Analysis,97,Ice Cubes and Candles Puzzles,mistral-large-2407,claude-3-5-sonnet-20240620,tie (bothbad)
bbb5299f86fb47ae9f95a5a603c8c8a6,2,Puzzles & Analysis,19,River Crossing Puzzles,dbrx-instruct-preview,dbrx-next,tie
b960d6f917b24fb79db545254a10928a,3,Creative Writing,32,Genshin Impact Fanfiction,claude-3-5-sonnet-20240620,gemini-1.5-flash-api-0514,model_a
1d5c06b500b24db2bc3a6f52404e8446,2,Puzzles & Analysis,19,River Crossing Puzzles,gemma-2-9b-it,qwen2-72b-instruct,tie (bothbad)
ab678cf2567647a8a2cd87d2fcc8a115,0,Tech Programming,61,Competitive Programming Code Optimization,deepseek-coder-v2-0724,chatgpt-4o-latest,tie
925abb8c6c9c4d47993a798ecfefa3ee,0,Tech Programming,133,Embedded Systems Programming,mixtral-8x7b-instruct-v0.1,gemma-2-9b-it,model_a
65adfe152bfa4740a1c3efd15f8571fa,0,Tech Programming,20,Computer Hardware and Performance,gemini-1.5-flash-api-0514,llama-3.1-405b-instruct,model_b
02edbdd96a9d4cafa186c87d0fbe6fc8,2,Puzzles & Analysis,49,Chess Strategy and Analysis,command-r-plus,claude-3-5-sonnet-20240620,model_b
4eae0edcb08a49e19d0457b7030e6c44,1,Diverse Subjects,131,Mental Health and Disorders,mixtral-8x22b-instruct-v0.1,gemini-1.5-pro-api-0514,model_b
0382ec254de643e48eb79c91df90a7ee,0,Tech Programming,126,Game Modding and Scripting,mixtral-8x22b-instruct-v0.1,reka-flash-preview-20240611,model_b
0aae6459c71840abbb595cdcb221f858,5,Naming Ideas,78,Business Naming Ideas,llama-3-8b-instruct,deepseek-v2-api-0628,model_a
291aa9405a4843ec930f8ea6295ea985,1,Diverse Subjects,1,Professional Communication and Career Development,claude-3-haiku-20240307,reka-core-20240501,model_a
bd1ce755e8bf4e24a994d327804601ec,2,Puzzles & Analysis,49,Chess Strategy and Analysis,eureka-chatbot,gemini-1.5-flash-api-0514,model_b
1b71b17b83224ae182eb3322579e27a6,2,Puzzles & Analysis,49,Chess Strategy and Analysis,llama-3.1-70b-instruct,athene-70b-0725,model_a
72fb47eebd9e445790e22b151680a3bf,2,Puzzles & Analysis,21,Family Relationship Puzzles,gemini-1.5-pro-api-0514,gpt-4o-mini-2024-07-18,tie (bothbad)
2cde1e91e29d4ad8986ce73bbd08f6ab,0,Tech Programming,126,Game Modding and Scripting,gemma-2-27b-it,gpt-4-0613,tie (bothbad)
34b5ae958f2d48f3abfa83461562a23d,2,Puzzles & Analysis,19,River Crossing Puzzles,llama-3.1-70b-instruct,command-r-plus,tie
8bea99360391439ab56f88b885ecd89e,1,Diverse Subjects,48,Economics and Market Structures,gpt-4o-2024-08-06,chatgpt-4o-latest,tie
48c9f1e83d09457ab45e31e219832864,0,Tech Programming,74,Competitive Programming Challenges,command-r-plus,gemini-1.5-flash-api-0514,tie
a7cddcfdbe4745fe8ad34ceee0301a50,1,Diverse Subjects,77,Education and Academic Planning,phi-3-mini-4k-instruct,gpt-4-1106-preview,model_a
df2a1d4dd01240c39d63cbe1b47856ed,5,Naming Ideas,99,Music Analysis and Comparison,reka-flash-preview-20240611,gemma-1.1-7b-it,tie
c90c816bc69b4b308d2c99b3443cc30d,0,Tech Programming,4,Web Development Challenges and Solutions,gemini-1.5-flash-api-0514,qwen2-72b-instruct,model_b
78ff2c3dcf694eb68c69f524be9e0d8b,3,Creative Writing,32,Genshin Impact Fanfiction,deepseek-v2-api-0628,claude-3-5-sonnet-20240620,model_a
08151a1523b746258e2a521cd094987d,1,Diverse Subjects,88,Personal Finance Strategies,reka-core-20240722,llama-3.1-8b-instruct,tie
5d246cf2f237472ca4af11b648a2ca21,1,Diverse Subjects,10,US Presidential Elections,llama-3-70b-instruct,claude-3-haiku-20240307,model_a
e83646665cce4828af4e698d83561917,7,Information Queries,16,Travel and Geography Queries,gemini-1.5-pro-api-0514,claude-3-5-sonnet-20240620,model_b
44da8371ed0648568dc9337619444e4f,5,Naming Ideas,94,Music Theory and Harmony,glm-4-0520,deepseek-coder-v2,model_a
4c642c28394c40ce89950a83c380b0e3,-1,Miscellaneous,53,Network Configuration and Troubleshooting,llama-3-70b-instruct,gemma-1.1-7b-it,tie (bothbad)
8a66fd180c6f4214beb9abebf9e874d5,1,Diverse Subjects,66,Historical and Cultural Stereotypes,gpt-4-1106-preview,gpt-4-turbo-2024-04-09,model_a
91e51a22d29b48cf92e7cb58b6e0eecd,7,Information Queries,52,Identifying Individuals,gpt-4o-2024-05-13,qwen2-72b-instruct,model_a
367690c0420745b8bb081653923a10b8,2,Puzzles & Analysis,62,Simple Arithmetic Word Problems,gemini-1.5-flash-api-0514,llama-3.1-8b-instruct,model_a
5a46b417315b478eb28c0c75428d6eed,8,Philosophical Ethics,103,Meaning of Life,nemotron-4-340b-instruct,gemma-2-9b-it,model_b
1e711fed96944b72b5f711650f8f15a7,5,Naming Ideas,7,Songwriting and Lyrics Creation,glm-4-0520,qwen2-72b-instruct,model_b
4bbb565cb9764a5d92f55fd6d277ee1c,2,Puzzles & Analysis,71,Decision-Making Puzzles,deepseek-v2-api-0628,deepseek-coder-v2,tie
00eb68bf92ce45dc9b22f95f0a65e142,0,Tech Programming,20,Computer Hardware and Performance,claude-3-5-sonnet-20240620,gpt-4o-2024-05-13,tie
77ee132fe58441598e9535dcd85c378b,4,AI Systems,2,Deep Learning and Neural Networks,llama-3.1-405b-instruct,claude-3-opus-20240229,tie
396c992afea3465bbf1a1367b6b29888,0,Tech Programming,61,Competitive Programming Code Optimization,llama-3.1-8b-instruct,gemini-1.5-pro-exp-0801,model_b
04237fb6659242e79ab43931f77c55f4,-1,Miscellaneous,53,Network Configuration and Troubleshooting,reka-core-20240501,glm-4-0520,tie
9fbca7f8969a45a4a28007feb4501352,2,Puzzles & Analysis,69,Illicit Substance Synthesis,claude-3-opus-20240229,gemini-1.5-pro-api-0514,model_b
8421bea39ff7406294ae8aed4e2b612c,2,Puzzles & Analysis,0,Mathematics Problem Solving,deepseek-v2-api-0628,claude-3-5-sonnet-20240620,model_a
68dcebb10e2647e9a9407bb66dbfaf99,6,Language Translation,51,Vietnamese Translation Requests,mixtral-8x7b-instruct-v0.1,gpt-4o-mini-2024-07-18,model_b
10b1755c38c74032968e6546942d3344,2,Puzzles & Analysis,102,Liquid Measurement Puzzles,mixtral-8x22b-instruct-v0.1,claude-3-haiku-20240307,tie (bothbad)
c955d66be220468fb015878d8a18e74f,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,claude-3-5-sonnet-20240620,gpt-4-0613,model_a
d9752f5856ff4010a783789863b78fca,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,llama-3.1-405b-instruct,gpt-4o-mini-2024-07-18,model_b
665e2192cb764d8aba83b7f021aff651,2,Puzzles & Analysis,21,Family Relationship Puzzles,gpt-4o-2024-08-06,llama-3.1-405b-instruct,model_b
26a37c226cc7444089c8f4a68db8efc6,0,Tech Programming,67,R Programming Tasks,reka-core-20240501,claude-3-5-sonnet-20240620,model_a
65ea72b8001247b6969c11af020e9e8a,0,Tech Programming,4,Web Development Challenges and Solutions,gemini-1.5-flash-api-0514,reka-core-20240722,model_a
8bd18690607f427cad258ac3249fa79c,1,Diverse Subjects,60,Interior Design Optimization,gemini-1.5-pro-api-0514,claude-3-opus-20240229,model_a
6a9edc6eaf794b4ebd3908287660b810,4,AI Systems,26,AI Consciousness and Ethics,gemma-2-27b-it,gpt-4-0613,model_a
7434a06925e5471b815776f194292c55,2,Puzzles & Analysis,34,Quantum Physics Simplified,gemini-1.5-pro-exp-0801,reka-core-20240501,tie
f3b3eb885d884b53a1c331dc7d8902c2,0,Tech Programming,92,Geometric Algorithms in JavaScript,gemini-1.5-pro-api-0514,gpt-4-turbo-2024-04-09,model_a
9a2344bf4cf54db4ba23ba15de88db0f,5,Naming Ideas,99,Music Analysis and Comparison,mixtral-8x22b-instruct-v0.1,gpt-4-turbo-2024-04-09,tie (bothbad)
03f7e5a6d2d74c7296a83e671073d8fe,4,AI Systems,29,AI Prompt Engineering and Task Management,gpt-4-turbo-2024-04-09,yi-large-preview,tie
17c2cae767024012a7f75fa90dfb329f,7,Information Queries,16,Travel and Geography Queries,gpt-4-0613,llama-3.1-405b-instruct,model_b
a6b76a197e7c499fb71cea7dbb48ae18,0,Tech Programming,20,Computer Hardware and Performance,gemini-1.5-pro-exp-0801,gpt-4o-2024-08-06,model_a
7fa5c8553a764b83a8c9b7a30b116a8b,4,AI Systems,26,AI Consciousness and Ethics,mistral-large-2402,reka-core-20240501,tie (bothbad)
5ef2369e286640a89f8f3ce3d24e64f0,3,Creative Writing,56,Anime Comedy and Ecchi Dialogues,gemini-1.5-pro-api-0514,mistral-large-2402,model_b
2798c76de8ee48128dd269236f0e0052,0,Tech Programming,105,Shader Programming and Graphics,qwen2-72b-instruct,llama-3-8b-instruct,tie
f95ab93657364db4adfb81fcb122bead,4,AI Systems,26,AI Consciousness and Ethics,reka-core-20240501,nemotron-4-340b-instruct,model_b
4f2e622b2d3944968f9902a908d1f19d,7,Information Queries,80,Date and Day Queries,llama-3.1-70b-instruct,gemma-2-9b-it,tie (bothbad)
9630a026a18c4a4db51a005770ad764c,0,Tech Programming,39,Java Programming Techniques,phi-3-mini-4k-instruct-june-2024,gemma-2-27b-it,model_b
f64ffa549cea4bacac5832e2d5331f10,4,AI Systems,41,Unrestricted AI Responses,gpt-4o-2024-05-13,gemma-2-27b-it,model_a
ee1207aae81b4b9b864e0b85cb204995,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,gemma-2-2b-it,reka-flash-20240722,model_b
06fe50c81ae7449b917b06656b5fce30,2,Puzzles & Analysis,0,Mathematics Problem Solving,reka-flash-20240722,phi-3-medium-4k-instruct,model_b
b6ab1ec356a745f2a86b43cf480d2539,3,Creative Writing,30,Fictional Narratives with Sensation Focus,eureka-chatbot,mistral-large-2402,model_b
5cfa40d0a28c4e868b9df63837d824ff,0,Tech Programming,59,Python JSON Handling,yi-1.5-34b-chat,gpt-4-turbo-2024-04-09,tie
d71a0ca961154a69952c9299b0a97318,2,Puzzles & Analysis,121,Logical Reasoning Puzzles,gemma-2-9b-it,claude-3-opus-20240229,model_a
b5559752201f4fd18b158d7bf9261c8f,3,Creative Writing,15,Creative Cooking Recipes,gpt-4o-mini-2024-07-18,gemma-2-27b-it,model_a
a49aeb2517894bd18568a241c46c6b1f,0,Tech Programming,17,Video Game Concepts and Critiques,gemma-2-27b-it,claude-3-sonnet-20240229,model_a
3903fa0c1fcf407ca4c784955dda3280,0,Tech Programming,45,GitLab CI/CD and Automation,claude-3-5-sonnet-20240620,gemma-2-9b-it,model_b
5e39c938fbc14ac8b7911816b14312a9,-1,Miscellaneous,117,AWS Architecture and Solutions,gpt-4o-mini-2024-07-18,deepseek-coder-v2-0724,model_a
f8337d5e21b14eeb889ffc1e592255a8,2,Puzzles & Analysis,34,Quantum Physics Simplified,claude-3-5-sonnet-20240620,gemma-2-2b-it,tie
cffa133f91a7456599d931b4dffaf483,0,Tech Programming,44,Python Package Management,llama-3-8b-instruct,gemma-2-27b-it,model_a
cdfa82e1d4a64baf9936bdc4053f9d6d,7,Information Queries,16,Travel and Geography Queries,llama-3.1-405b-instruct,athene-70b-0725,model_a
6140ed33a7e74b518abfbfdbdcad544d,8,Philosophical Ethics,43,Ethical Dilemmas,yi-1.5-34b-chat,phi-3-mini-4k-instruct,model_a
fb2b4aa34b6f494e844be83d9610465a,0,Tech Programming,20,Computer Hardware and Performance,reka-flash-20240722,llama-3.1-8b-instruct,model_b
89f58ae6343d494fac454039b2b0c144,1,Diverse Subjects,10,US Presidential Elections,gemini-1.5-pro-api-0514,llama-3.1-8b-instruct,model_a
cb56f97b527b4ea9a47d294bf5c75f1a,1,Diverse Subjects,131,Mental Health and Disorders,phi-3-medium-4k-instruct,gemini-1.5-flash-api-0514,model_b
5441e36c2b644e93b6546835c7f204b6,0,Tech Programming,65,Audio Technology and Equipment,gemini-1.5-pro-api-0514,yi-large,model_b
2176bdbf03554f75857c6f9086a11c4f,1,Diverse Subjects,1,Professional Communication and Career Development,claude-3-opus-20240229,gemma-1.1-7b-it,model_b
e4344b802f594f1c95ef4d6a570f96a9,2,Puzzles & Analysis,11,Stock Investment Analysis,yi-large,reka-flash-preview-20240611,tie
8e8b1ad8f76a4e6fa796f92b3def6701,6,Language Translation,36,English Language Exercises,claude-3-opus-20240229,claude-3-haiku-20240307,model_b
8b7a153f688f4be28ea3b27d7c4f19af,0,Tech Programming,59,Python JSON Handling,gemma-2-9b-it,claude-3-haiku-20240307,model_a
10b9cad97ee942169b62afd04bef1d81,0,Tech Programming,120,Programming and Code Debugging,gemma-2-27b-it,claude-3-5-sonnet-20240620,model_b
d5148c482a2d4c2a973e2b1e88f67af3,7,Information Queries,80,Date and Day Queries,gpt-4-turbo-2024-04-09,reka-core-20240501,tie
9f0dfcc8a429489db281de57847a2c63,-1,Miscellaneous,8,Joke Requests,gpt-4-turbo-2024-04-09,gpt-4-0613,model_b
d20460d09344497a9d5a39e2fabf7f55,-1,Miscellaneous,73,Word Count Estimation,yi-1.5-34b-chat,gemma-2-9b-it,tie (bothbad)
763980581b3b490d91ddbcce9ebaaf9c,0,Tech Programming,92,Geometric Algorithms in JavaScript,mixtral-8x7b-instruct-v0.1,gemini-1.5-pro-exp-0801,tie (bothbad)
25d9840e9cd3455a9824933b5cc0f0d4,2,Puzzles & Analysis,0,Mathematics Problem Solving,gemini-1.5-flash-api-0514,qwen2-72b-instruct,tie (bothbad)
319ea87c519a40cd874211df000dce9b,5,Naming Ideas,94,Music Theory and Harmony,llama-3-8b-instruct,claude-3-opus-20240229,model_b
28de974de4da49ba8676d2d666a78c9c,1,Diverse Subjects,95,Audit and Financial Reporting Procedures,gemini-1.5-pro-api-0514,nemotron-4-340b-instruct,model_a
f349d78aecb94a5eb7c4703a760fcdb0,1,Diverse Subjects,3,Medical Conditions and Treatments,gpt-4o-2024-05-13,claude-3-5-sonnet-20240620,tie
74b5cd0c332e427da6b0e6bd8d2e2335,4,AI Systems,2,Deep Learning and Neural Networks,gemini-1.5-pro-api-0514,llama-3-8b-instruct,tie
a9505332e9a5434d887038f409f449e9,0,Tech Programming,39,Java Programming Techniques,gemma-2-27b-it,gpt-4o-2024-05-13,tie (bothbad)
4cfb93f3f96c4546a7de0c2232c4169c,1,Diverse Subjects,1,Professional Communication and Career Development,gemma-1.1-7b-it,glm-4-0520,tie
f2cb5f0fb3cf4a1d9237901cef03d5c0,2,Puzzles & Analysis,0,Mathematics Problem Solving,gemini-1.5-pro-api-0514,gpt-3.5-turbo-0125,model_a
aba1f2f3a7d14f64a332b6e164436aa1,3,Creative Writing,23,Creative Poetry Writing,gemma-2-27b-it,llama-3-70b-instruct,model_a
81a2e61be379416d9cc6b3e463e0583b,0,Tech Programming,39,Java Programming Techniques,deepseek-v2-api-0628,llama-3.1-8b-instruct,model_b
641c2c470ba4435abde32ce77c7ed36d,4,AI Systems,2,Deep Learning and Neural Networks,llama-3.1-405b-instruct,deepseek-v2-api-0628,model_a
c718593731f34eaeb02ea7de6fc25c9e,0,Tech Programming,65,Audio Technology and Equipment,qwen2-72b-instruct,llama-3-70b-instruct,tie
3f99912d87f043479cc91ed14c8e6c29,2,Puzzles & Analysis,49,Chess Strategy and Analysis,phi-3-mini-4k-instruct-june-2024,chatgpt-4o-latest,model_b
884afe74fea84f83880532a2ff91d593,2,Puzzles & Analysis,69,Illicit Substance Synthesis,yi-1.5-34b-chat,deepseek-coder-v2,model_a
d6baf8f417a64e4494ddb3891adf07ba,3,Creative Writing,58,Fictional Character Battles and Fanfiction,phi-3-mini-4k-instruct-june-2024,eureka-chatbot,model_b
f20ce13d32194c26a5b076d3742bf66e,2,Puzzles & Analysis,0,Mathematics Problem Solving,gpt-4-turbo-2024-04-09,gemma-2-9b-it,model_b
4741984624c54bc9bc66aa05c63cac16,1,Diverse Subjects,48,Economics and Market Structures,eureka-chatbot,deepseek-v2-api-0628,tie
a6284bd118b24af29f1783bfdfc77a3f,1,Diverse Subjects,6,Casual Conversations,gemini-1.5-pro-api-0514,gemma-2-27b-it,model_b
7555774eb3074e228e96b30f3b677356,0,Tech Programming,12,Python Data Visualization,gemma-2-27b-it,llama-3-70b-instruct,tie (bothbad)
03bc412fe474499b8e101dd20154cfc9,0,Tech Programming,20,Computer Hardware and Performance,athene-70b-0725,llama-3.1-405b-instruct,tie (bothbad)
45fa3136e3fb426daf3af0db3fefea2e,3,Creative Writing,81,Thriller and Horror Story Ideas,yi-large,gemma-2-27b-it,tie
67a3f637e7074f6db54987db16640eb7,6,Language Translation,25,Linguistic Analysis and Word Usage,snowflake-arctic-instruct,claude-3-5-sonnet-20240620,model_b
ce03b73f16f743e79e68991243440d8b,6,Language Translation,25,Linguistic Analysis and Word Usage,chatgpt-4o-latest,deepseek-coder-v2-0724,model_a
89d3077fe732448484c13c5700bfc7ad,1,Diverse Subjects,1,Professional Communication and Career Development,athene-70b-0725,llama-3-70b-instruct,model_a
a1e265d145cc40808f42ea1f73809db9,3,Creative Writing,111,Objective Narrative Writing Prompts,phi-3-medium-4k-instruct,claude-3-sonnet-20240229,tie (bothbad)
ba2e4d86779840cda1beeeadb03b69ad,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,gpt-4o-2024-05-13,claude-3-5-sonnet-20240620,model_a
ff9c57b0f7284308a0237cb518dd418e,1,Diverse Subjects,91,Space Exploration and Astronomy,claude-3-sonnet-20240229,gpt-4-1106-preview,model_b
9bd89256f14e402fbabfda95cd26f60a,2,Puzzles & Analysis,97,Ice Cubes and Candles Puzzles,gpt-4o-2024-05-13,gemma-2-9b-it,model_b
e0733c0d73194449949101cde7785108,0,Tech Programming,40,Bash Scripting in Linux,phi-3-medium-4k-instruct,gemma-2-9b-it,model_a
68b7cd0169014fa5b51259c8f845dca0,0,Tech Programming,17,Video Game Concepts and Critiques,claude-3-haiku-20240307,llama-3-70b-instruct,tie
8875d01a819643558042c797ee193cb0,-1,Miscellaneous,31,Sentence Construction Challenges,qwen2-72b-instruct,codestral-2405,model_b
3bb2f8a480034df7a044e3faa21f900a,2,Puzzles & Analysis,49,Chess Strategy and Analysis,athene-70b-0725,gemma-2-27b-it,tie
8d1a249a10004fe1974e5af2005589ee,8,Philosophical Ethics,107,Hinduism and Spiritual Practices,phi-3-medium-4k-instruct,claude-3-opus-20240229,model_a
b2fa931e0f1747cf8a3a9d5aeee85cef,2,Puzzles & Analysis,0,Mathematics Problem Solving,gemini-1.5-pro-api-0514,gpt-4o-2024-05-13,model_b
8bcfdc2de2aa450aa7a18b4cae01575c,1,Diverse Subjects,134,Socioeconomic and Political Debates,gpt-4o-2024-05-13,claude-3-sonnet-20240229,model_b
0e463b4a294a4b7ab537f4bc1de24a25,1,Diverse Subjects,6,Casual Conversations,claude-3-haiku-20240307,gemma-2-9b-it,model_b
72fbc33da5c4459a91feef2e19b1c4ab,0,Tech Programming,13,SQL Query Troubleshooting,mistral-large-2407,gpt-4o-mini-2024-07-18,tie
2c2b2695026045a09694941cfae8b84a,3,Creative Writing,30,Fictional Narratives with Sensation Focus,codestral-2405,reka-flash-preview-20240611,model_a
2afbfa26d6ed43c1b0cacfc3fe430d55,0,Tech Programming,83,SVG Image Creation,gemini-1.5-pro-api-0514,gpt-4o-2024-08-06,model_b
76e2bbacf44d409e9b822eb3f88ddb6d,2,Puzzles & Analysis,71,Decision-Making Puzzles,phi-3-small-8k-instruct,gemini-1.5-flash-api-0514,tie (bothbad)
a2803dea2fb24f7d8ad30dfc56f2b2e0,8,Philosophical Ethics,82,Biblical Interpretation and Analysis,yi-large,claude-3-5-sonnet-20240620,model_b
4c252168b11949bf8c01f68e0160253f,2,Puzzles & Analysis,0,Mathematics Problem Solving,gpt-4-1106-preview,chatgpt-4o-latest,tie (bothbad)
60255d1b24d64736a6aab873d366a4d9,2,Puzzles & Analysis,122,Logic and Problem-Solving Puzzles,llama-3-70b-instruct,llama-3.1-8b-instruct,model_a
8ce72ad6de11463c9097aa412531ec0d,7,Information Queries,52,Identifying Individuals,llama-3-70b-instruct,deepseek-v2-api-0628,tie
1e7acdc2c8ec4514ad0041d0e50e96c4,2,Puzzles & Analysis,102,Liquid Measurement Puzzles,gemini-1.5-flash-api-0514,gpt-3.5-turbo-0125,tie (bothbad)
aaf72d1385134ab5b26f92ce21ef6bd4,1,Diverse Subjects,10,US Presidential Elections,phi-3-small-8k-instruct,gemini-1.5-pro-api-0514,tie (bothbad)
b1b3eedbd32c43d1b4a31f45e91b8f9a,3,Creative Writing,58,Fictional Character Battles and Fanfiction,gpt-4o-2024-05-13,gpt-4o-mini-2024-07-18,model_a
dcf9ecfa03ca4dbba285ba6b944fbbfe,1,Diverse Subjects,1,Professional Communication and Career Development,gpt-4-1106-preview,llama-3-70b-instruct,model_b
c5fa2760337d489bbe1d01f444f2168e,1,Diverse Subjects,66,Historical and Cultural Stereotypes,claude-3-5-sonnet-20240620,gemini-1.5-pro-api-0514,tie
79028e2b6c1b4dbb99dad93562468681,8,Philosophical Ethics,18,Philosophical Inquiry and Ethics,gemini-1.5-pro-exp-0801,deepseek-v2-api-0628,model_a
d4e982ede91541189a824bfce0012777,-1,Miscellaneous,117,AWS Architecture and Solutions,claude-3-5-sonnet-20240620,gpt-3.5-turbo-0125,model_a
31802c2b43614d47aac915aeb8ea9d84,0,Tech Programming,4,Web Development Challenges and Solutions,claude-3-5-sonnet-20240620,mixtral-8x22b-instruct-v0.1,model_b
79a0e6cf8d56415c8310c84c533c19ec,4,AI Systems,2,Deep Learning and Neural Networks,gpt-4-1106-preview,gpt-4-turbo-2024-04-09,tie
7beecc1f7bfb40a2bbc6690af4e4aa45,0,Tech Programming,24,Python Game Development,llama-3.1-405b-instruct,gpt-4-1106-preview,tie (bothbad)
0bfc71f77fa4493a8172da91ffd3652f,4,AI Systems,29,AI Prompt Engineering and Task Management,phi-3-medium-4k-instruct,gemma-2-27b-it,model_b
